"Date","Close"
"2/4/2024","1,212.70"
"2/11/2024","1,224.54"
"2/18/2024","1,223.09"
"2/25/2024","1,267.07"
"3/3/2024","1,250.20"
"3/10/2024","1,256.42"
"3/17/2024","1,284.14"
"3/24/2024","1,296.90"
"3/31/2024","1,257.78"
"4/7/2024","1,284.74"
"4/14/2024","1,194.03"
"4/21/2024","1,240.50"
"4/28/2024","1,255.62"
"5/5/2024","1,277.47"
"5/12/2024","1,310.15"
"5/19/2024","1,283.46"
"5/26/2024","1,275.97"
"6/2/2024","1,308.03"
"6/9/2024","1,316.46"
"6/16/2024","1,319.93"
"6/23/2024","1,278.32"
"6/30/2024","1,316.18"
"7/7/2024","1,301.81"
"7/14/2024","1,302.32"
"7/21/2024","1,281.84"
"7/28/2024","1,281.01"
"8/4/2024","1,264.84"
"8/11/2024","1,291.68"
"8/18/2024","1,321.15"
"8/25/2024","1,331.52"
"9/1/2024","1,315.39"
"9/8/2024","1,294.30"
"9/15/2024","1,326.00"
"9/22/2024","1,352.57"
"9/29/2024","1,336.21"
"10/6/2024","1,362.50"
"10/13/2024","1,362.69"
"10/20/2024","1,325.54"
"10/27/2024","1,325.62"
"11/3/2024","1,317.34"
"11/10/2024","1,271.22"
"11/17/2024","1,286.07"
"11/24/2024","1,311.26"
"12/1/2024","1,337.28"
"12/8/2024","1,331.58"
"12/15/2024","1,317.77"
"12/22/2024","1,346.84"
"12/29/2024","1,320.58"
"1/5/2025","1,293.23"
"1/12/2025","1,313.48"
"1/19/2025","1,337.59"
"2/2/2025","1,340.80"
"2/9/2025","1,340.52"
"2/16/2025","1,353.73"
"2/23/2025","1,356.43"
"3/2/2025","1,389.77"
"3/9/2025","1,387.03"
"3/16/2025","1,378.27"
"3/23/2025","1,373.93"
"3/30/2025","1,280.52"
"4/6/2025","1,309.94"
"4/13/2025","1,306.24"
"4/20/2025","1,317.18"
"4/27/2025","1,309.73"
"5/4/2025","1,352.25"
"5/11/2025","1,384.44"
"5/18/2025","1,409.40"
"5/25/2025","1,423.68"
"6/1/2025","1,418.97"
"6/8/2025","1,401.20"
"6/15/2025","1,435.19"
"6/22/2025","1,475.89"
"6/29/2025","1,488.77"
"7/6/2025","1,594.01"
"7/13/2025","1,643.91"
"7/20/2025","1,669.33"
"7/27/2025","1,614.11"
"8/3/2025","1,729.08"
"8/10/2025","1,783.25"
"8/17/2025","1,814.02"
"8/24/2025","1,865.38"
"8/31/2025","1,845.48"
"9/7/2025","1,865.45"
"9/14/2025","1,859.53"
"9/21/2025","1,852.65"
"9/28/2025","1,859.51"
"10/5/2025","1,980.57"
"10/12/2025","1,977.14"
"10/19/2025","1,944.60"
"10/26/2025","1,885.36"
"11/2/2025","1,824.71"
"11/9/2025","1,871.54"
"11/16/2025","1,899.89"
"11/23/2025","1,923.92"
"11/30/2025","1,975.50"
"12/7/2025","1,867.03"
"12/14/2025","1,933.28"
"12/21/2025","1,965.97"
"12/28/2025","2,030.63"
"1/4/2026","2,066.21"
"1/11/2026","2,080.35"
"1/18/2026","2,077.76"
"1/25/2026","2,029.81"
"2/1/2026","1,943.60"
"2/8/2026","2,018.64"
"2/22/2026","2,061.75"
"3/1/2026","1,904.19"
"3/8/2026","1,853.60"
"3/15/2026","1,797.99"
"3/22/2026","1,821.53"
"3/29/2026","1,837.43"
"4/5/2026","1,928.23"
"4/12/2026","1,988.11"
"4/19/2026","2,011.42"
"4/26/2026","2,022.75"
"5/3/2026","2,074.06"
"5/10/2026","2,050.58"
"5/17/2026","2,010.93"
"5/24/2026","1,997.06"
"5/31/2026","1,986.28"
"6/7/2026","1,944.36"
"6/14/2026","1,963.57"
"6/21/2026","2,008.57"
"6/28/2026","2,002.56"
"7/5/2026","1,987.11"
