"Date","Close"
"3/26/2023","974.26"
"4/2/2023","950.93"
"4/9/2023","961.76"
"4/16/2023","938.50"
"4/23/2023","922.72"
"4/30/2023","929.50"
"5/7/2023","947.72"
"5/14/2023","919.44"
"5/21/2023","924.72"
"5/28/2023","924.89"
"6/4/2023","941.58"
"6/11/2023","948.82"
"6/18/2023","917.58"
"6/25/2023","919.28"
"7/2/2023","914.37"
"7/9/2023","937.80"
"7/16/2023","945.22"
"7/23/2023","957.58"
"7/30/2023","948.68"
"8/6/2023","951.23"
"8/13/2023","936.68"
"8/20/2023","960.47"
"8/27/2023","957.01"
"9/3/2023","946.00"
"9/10/2023","946.02"
"9/17/2023","933.69"
"9/24/2023","899.28"
"10/1/2023","876.95"
"10/8/2023","890.26"
"10/15/2023","863.93"
"10/22/2023","859.26"
"10/29/2023","878.73"
"11/5/2023","860.48"
"11/12/2023","876.75"
"11/19/2023","862.82"
"11/26/2023","852.94"
"12/3/2023","852.69"
"12/10/2023","863.64"
"12/17/2023","871.46"
"12/24/2023","875.25"
"12/31/2023","874.81"
"1/7/2024","865.60"
"1/14/2024","845.38"
"1/21/2024","836.86"
"1/28/2024","847.31"
"2/4/2024","848.58"
"2/11/2024","845.97"
"2/18/2024","855.12"
"2/25/2024","833.85"
"3/3/2024","848.02"
"3/10/2024","847.13"
"3/17/2024","847.80"
"3/24/2024","844.41"
"3/31/2024","846.14"
"4/7/2024","859.39"
"4/14/2024","816.80"
"4/21/2024","833.69"
"4/28/2024","840.39"
"5/5/2024","843.75"
"5/12/2024","853.89"
"5/19/2024","840.13"
"5/26/2024","825.96"
"6/2/2024","819.85"
"6/9/2024","808.76"
"6/16/2024","808.74"
"6/23/2024","806.10"
"6/30/2024","814.04"
"7/7/2024","827.38"
"7/14/2024","822.87"
"7/21/2024","821.29"
"7/28/2024","827.63"
"8/4/2024","822.84"
"8/11/2024","825.35"
"8/18/2024","854.25"
"8/25/2024","857.38"
"9/1/2024","905.34"
"9/8/2024","899.81"
"9/15/2024","913.59"
"9/22/2024","915.43"
"9/29/2024","917.34"
"10/6/2024","936.64"
"10/13/2024","954.67"
"10/20/2024","937.49"
"10/27/2024","935.77"
"11/3/2024","941.49"
"11/10/2024","931.56"
"11/17/2024","933.61"
"11/24/2024","918.45"
"12/1/2024","936.67"
"12/8/2024","923.47"
"12/15/2024","883.72"
"12/22/2024","908.90"
"12/29/2024","896.07"
"1/5/2025","892.34"
"1/12/2025","875.76"
"1/19/2025","884.29"
"1/26/2025","856.40"
"2/2/2025","838.22"
"2/9/2025","828.87"
"2/16/2025","795.09"
"2/23/2025","766.70"
"3/2/2025","763.23"
"3/9/2025","742.98"
"3/16/2025","754.58"
"3/23/2025","750.73"
"3/30/2025","715.17"
"4/6/2025","727.04"
"4/13/2025","735.70"
"4/20/2025","741.52"
"4/27/2025","776.89"
"5/4/2025","789.38"
"5/11/2025","779.20"
"5/18/2025","768.45"
"5/25/2025","746.02"
"6/1/2025","737.62"
"6/8/2025","730.27"
"6/15/2025","693.21"
"6/22/2025","703.75"
"6/29/2025","726.16"
"7/6/2025","728.07"
"7/13/2025","789.42"
"7/20/2025","798.05"
"7/27/2025","796.43"
"8/3/2025","818.09"
"8/10/2025","817.19"
"8/17/2025","819.27"
"8/24/2025","808.02"
"8/31/2025","822.56"
"9/7/2025","836.87"
"9/14/2025","834.86"
"9/21/2025","825.62"
"9/28/2025","836.26"
"10/5/2025","834.49"
"10/12/2025","826.83"
"10/19/2025","858.28"
"10/26/2025","851.93"
"11/2/2025","847.55"
"11/9/2025","828.73"
"11/16/2025","819.10"
"11/23/2025","822.78"
"11/30/2025","837.85"
"12/7/2025","827.81"
"12/14/2025","828.50"
"12/21/2025","835.55"
"12/28/2025","835.67"
"1/4/2026","833.35"
"1/11/2026","855.83"
"1/18/2026","876.69"
"1/25/2026","882.67"
"2/1/2026","909.38"
"2/8/2026","964.35"
"2/15/2026","995.15"
"2/22/2026","1,019.53"
"3/1/2026","937.70"
"3/8/2026","936.50"
"3/15/2026","953.13"
"3/22/2026","963.88"
"3/29/2026","968.16"
"4/5/2026","989.57"
"4/12/2026","974.40"
"4/19/2026","955.89"
"4/26/2026","971.80"
"5/3/2026","980.29"
"5/10/2026","993.92"
"5/17/2026","1,002.25"
"5/24/2026","1,010.62"
"5/31/2026","1,026.72"
"6/7/2026","1,026.89"
"6/14/2026","1,023.25"
"6/21/2026","1,011.23"
"6/28/2026","1,059.71"
"7/5/2026","1,057.12"
